box,date,time,pick_time
1101,2014-01-08,00:31:25.065548,8676.582000
1102,2014-01-08,00:31:34.408174,9342.626000
1103,2014-01-08,00:31:44.258762,9850.588000
1104,2014-01-08,00:32:21.550413,37291.651000
1105,2014-01-08,00:33:40.694150,79143.737000
1106,2014-01-08,00:33:50.143519,9449.369000
1107,2014-01-08,00:34:01.271917,11128.398000
1108,2014-01-08,00:34:11.639484,10367.567000
1109,2014-01-08,00:34:22.463884,10824.400000
1110,2014-01-08,00:34:32.586700,10122.816000
1111,2014-01-08,00:34:41.500942,8914.242000
1112,2014-01-08,00:34:51.874904,10373.962000
1113,2014-01-08,00:35:02.100112,10225.208000
1114,2014-01-08,00:35:39.405721,37305.609000
1115,2014-01-08,00:35:49.339515,9933.794000
1116,2014-01-08,00:35:59.234892,9895.377000
1117,2014-01-08,00:36:08.088621,8853.729000
1118,2014-01-08,00:36:17.004256,8915.635000
1119,2014-01-08,00:36:28.359626,11355.370000
1120,2014-01-08,00:36:37.143428,8783.802000
1121,2014-01-08,00:36:46.147203,9003.775000
1122,2014-01-08,00:36:56.898541,10751.338000
1123,2014-01-08,01:53:59.243195,9059.569000
1124,2014-01-08,01:54:08.426785,9183.590000
1125,2014-01-08,01:54:17.635525,9208.740000
1126,2014-01-08,01:54:28.484054,10848.529000
1127,2014-01-08,01:54:38.141578,9657.524000
1128,2014-01-08,01:54:46.719415,8577.837000
1129,2014-01-08,01:54:55.737972,9018.557000
1130,2014-01-08,01:55:26.978628,31240.656000
1131,2014-01-08,01:55:40.111655,13133.027000
1132,2014-01-08,01:55:53.094699,12983.044000
1133,2014-01-08,01:56:04.505148,11410.449000
1134,2014-01-08,01:56:14.136721,9631.573000
1135,2014-01-08,01:56:25.129049,10992.328000
1136,2014-01-08,01:56:38.475240,13346.191000
1137,2014-01-08,01:56:49.838515,11363.275000
1138,2014-01-08,18:20:08.806273,21081.745000
1139,2014-01-08,18:20:18.254883,9448.610000
1140,2014-01-08,18:20:46.873692,28618.809000
1141,2014-01-08,18:21:46.809052,59935.360000
1142,2014-01-08,18:22:14.752757,27943.705000
1143,2014-01-08,18:22:25.375270,10622.513000
1144,2014-01-08,18:22:37.234782,11859.512000
1145,2014-01-08,18:22:48.618290,11383.508000
1146,2014-01-08,18:46:00.729677,11892.210000
1147,2014-01-08,18:50:26.983988,266254.311000
1148,2014-01-08,18:50:35.952807,8968.819000
1149,2014-01-08,18:50:46.598121,10645.314000
1150,2014-01-08,18:50:58.355643,11757.522000
1151,2014-01-08,18:51:09.668944,11313.301000
1152,2014-01-08,18:51:48.288132,38619.188000
1153,2014-01-08,18:51:57.390828,9102.696000
1154,2014-01-08,18:52:05.981630,8590.802000
1155,2014-01-08,18:52:15.683590,9701.960000
1156,2014-01-08,18:52:25.507730,9824.140000
1157,2014-01-08,18:52:36.818125,11310.395000
1158,2014-01-08,18:52:46.594755,9776.630000
1159,2014-01-08,18:52:57.066235,10471.480000
1160,2014-01-08,18:53:06.425324,9359.089000
1161,2014-01-08,18:53:15.290603,8865.279000
1162,2014-01-08,18:53:24.111488,8820.885000
1163,2014-01-08,18:53:33.462902,9351.414000
1164,2014-01-08,18:53:43.473729,10010.827000
1165,2014-01-08,18:53:53.746900,10273.171000
1166,2014-01-08,18:54:03.498575,9751.675000
1167,2014-01-08,18:54:11.949414,8450.839000
1168,2014-01-08,18:54:20.459125,8509.711000
1169,2014-01-08,18:54:29.752916,9293.791000
1170,2014-01-08,18:54:39.403418,9650.502000
1171,2014-01-08,18:54:50.070749,10667.331000
1172,2014-01-08,18:56:39.028890,108958.141000
1173,2014-01-08,18:56:50.608091,11579.201000
1174,2014-01-08,18:57:00.700752,10092.661000
1175,2014-01-08,18:57:10.276366,9575.614000
1176,2014-01-08,18:57:19.737062,9460.696000
1177,2014-01-08,18:57:29.392580,9655.518000
1178,2014-01-08,18:57:38.404196,9011.616000
1179,2014-01-08,18:57:49.145817,10741.621000
1180,2014-01-08,18:57:59.136531,9990.714000
1181,2014-01-08,18:58:08.033900,8897.369000
1182,2014-01-08,18:58:17.312604,9278.704000
1183,2014-01-08,18:58:27.064183,9751.579000
1184,2014-01-08,18:58:36.150793,9086.610000
1185,2014-01-08,18:58:45.360746,9209.953000
1186,2014-01-08,18:58:57.612828,12252.082000
1187,2014-01-08,18:59:06.885416,9272.588000
1188,2014-01-08,18:59:17.189022,10303.606000
1189,2014-01-08,18:59:25.960575,8771.553000
1190,2014-01-08,18:59:35.566221,9605.646000
1191,2014-01-08,19:00:16.419246,40853.025000
1192,2014-01-08,19:00:28.305854,11886.608000
1193,2014-01-08,19:00:39.251950,10946.096000
1194,2014-01-08,19:00:50.730385,11478.435000
1195,2014-01-08,19:01:02.847566,12117.181000
1196,2014-01-08,19:01:13.342275,10494.709000
1197,2014-01-08,19:01:24.016417,10674.142000
1198,2014-01-08,19:01:34.999839,10983.422000
1199,2014-01-08,19:01:45.846656,10846.817000
1200,2014-01-08,19:50:39.217403,10897.124000
1201,2014-01-08,19:50:50.217565,11000.162000
1202,2014-01-08,19:51:01.678963,11461.398000
1203,2014-01-08,19:51:14.156049,12477.086000
1204,2014-01-08,19:51:24.189781,10033.732000
1205,2014-01-08,19:51:33.271522,9081.741000
1206,2014-01-08,19:52:37.916970,64645.448000
1207,2014-01-08,19:53:14.056627,36139.657000
1208,2014-01-08,19:53:23.074495,9017.868000
1209,2014-01-08,19:53:32.805249,9730.754000
1210,2014-01-08,19:53:42.554621,9749.372000
1211,2014-01-08,19:53:51.717501,9162.880000
1212,2014-01-08,19:54:01.171144,9453.643000
1213,2014-01-08,19:54:10.318535,9147.391000
1214,2014-01-08,19:54:19.415181,9096.646000
1215,2014-01-08,19:54:28.842936,9427.755000
1216,2014-01-08,19:54:38.743551,9900.615000
1217,2014-01-08,19:54:48.832165,10088.614000
1218,2014-01-08,19:55:53.273048,64440.883000
1219,2014-01-08,19:56:02.681348,9408.300000
1220,2014-01-08,19:56:11.308222,8626.874000
1221,2014-01-08,19:56:20.899669,9591.447000
1222,2014-01-08,19:56:30.658215,9758.546000
1223,2014-01-08,19:57:08.292768,37634.553000
1224,2014-01-08,20:18:32.459613,1284166.845000
1225,2014-01-08,20:18:43.191041,10731.428000
1226,2014-01-08,20:18:52.958665,9767.624000
1227,2014-01-08,20:19:02.968190,10009.525000
1228,2014-01-08,20:19:13.313644,10345.454000
1229,2014-01-08,20:19:22.559347,9245.703000
1230,2014-01-08,20:19:31.953978,9394.631000
1231,2014-01-08,20:19:44.628174,12674.196000
1232,2014-01-08,20:19:54.311883,9683.709000
1233,2014-01-08,20:20:03.852431,9540.548000
1234,2014-01-08,20:20:13.711967,9859.536000
1235,2014-01-08,20:20:25.446649,11734.682000
1236,2014-01-08,20:20:35.492833,10046.184000
1237,2014-01-08,20:20:48.263939,12771.106000
1238,2014-01-08,20:20:57.151688,8887.749000
1239,2014-01-08,20:21:06.799422,9647.734000
1240,2014-01-08,20:21:16.508401,9708.979000
1241,2014-01-08,20:21:25.698540,9190.139000
1242,2014-01-08,20:21:34.714547,9016.007000
1243,2014-01-08,20:21:44.043818,9329.271000
1244,2014-01-08,20:21:53.770821,9727.003000
1245,2014-01-08,20:22:03.342013,9571.192000
1246,2014-01-08,20:22:12.442804,9100.791000
1247,2014-01-08,20:22:21.408592,8965.788000
1248,2014-01-08,20:22:31.179353,9770.761000
1249,2014-01-08,20:23:15.103712,43924.359000
1250,2014-01-08,20:23:34.842842,19739.130000
1251,2014-01-08,20:24:05.259400,30416.558000
1252,2014-01-08,20:24:17.573666,12314.266000
1253,2014-01-08,20:24:31.399689,13826.023000
1254,2014-01-08,20:24:43.023976,11624.287000
1255,2014-01-08,20:24:53.797723,10773.747000
1256,2014-01-08,20:25:04.972942,11175.219000
1257,2014-01-08,20:25:15.653362,10680.420000
1258,2014-01-08,20:25:27.303660,11650.298000
1259,2014-01-08,20:25:37.747364,10443.704000
1260,2014-01-08,20:25:48.252721,10505.357000
1261,2014-01-08,20:26:00.772730,12520.009000
1262,2014-01-08,20:26:11.934136,11161.406000
1263,2014-01-08,20:26:23.195568,11261.432000
1264,2014-01-08,20:26:34.362913,11167.345000
1265,2014-01-08,20:26:45.345316,10982.403000
1266,2014-01-08,20:26:56.612583,11267.267000
1267,2014-01-08,20:27:07.485178,10872.595000
1268,2014-01-08,20:27:21.512168,14026.990000
1269,2014-01-08,20:27:33.172615,11660.447000
1270,2014-01-08,20:27:44.370754,11198.139000
1271,2014-01-08,20:27:56.378263,12007.509000
1272,2014-01-08,20:28:07.386473,11008.210000
1273,2014-01-08,20:28:18.532026,11145.553000
1274,2014-01-08,20:28:33.858536,15326.510000
1275,2014-01-08,20:28:45.018185,11159.649000
1276,2014-01-08,20:28:54.650661,9632.476000
1277,2014-01-08,20:29:03.535183,8884.522000
1278,2014-01-08,21:49:25.036714,8983.715000
1279,2014-01-08,21:49:34.415745,9379.031000
1280,2014-01-08,21:49:44.201863,9786.118000
1281,2014-01-08,21:49:54.047543,9845.680000
1282,2014-01-08,21:51:08.946846,74899.303000
1283,2014-01-08,21:51:17.963697,9016.851000
1284,2014-01-08,21:51:27.370011,9406.314000
1285,2014-01-08,21:51:37.967904,10597.893000
1286,2014-01-08,21:51:46.986182,9018.278000
1287,2014-01-08,21:51:58.161606,11175.424000
1288,2014-01-08,21:52:07.174196,9012.590000
1289,2014-01-08,21:52:16.290137,9115.941000
1290,2014-01-08,21:52:25.497755,9207.618000
1291,2014-01-08,21:52:34.440545,8942.790000
1292,2014-01-08,21:52:43.666955,9226.410000
1293,2014-01-08,21:52:52.318057,8651.102000
1294,2014-01-08,21:53:02.026340,9708.283000
1295,2014-01-08,21:53:11.006295,8979.955000
1296,2014-01-08,21:53:21.010586,10004.291000
1297,2014-01-08,21:53:31.978946,10968.360000
1298,2014-01-08,21:53:42.643507,10664.561000
1299,2014-01-08,21:53:52.268079,9624.572000
1300,2014-01-08,21:54:00.652786,8384.707000
1301,2014-01-08,23:26:15.389027,11879.308000
1302,2014-01-08,23:26:25.330601,9941.574000
1303,2014-01-08,23:26:36.734885,11404.284000
1304,2014-01-08,23:26:47.952261,11217.376000
1305,2014-01-08,23:26:59.043721,11091.460000
1306,2014-01-08,23:27:10.572068,11528.347000
1307,2014-01-08,23:27:21.774463,11202.395000
1308,2014-01-08,23:27:32.893944,11119.481000
1309,2014-01-08,23:27:50.746153,17852.209000
1310,2014-01-08,23:28:18.348568,27602.415000
1311,2014-01-08,23:28:29.854516,11505.948000
1312,2014-01-08,23:28:41.071075,11216.559000
1313,2014-01-08,23:28:52.109405,11038.330000
1314,2014-01-08,23:29:05.453578,13344.173000
1315,2014-01-08,23:29:17.772700,12319.122000
1316,2014-01-08,23:39:26.799387,9818.246000
1317,2014-01-08,23:39:36.017287,9217.900000
1318,2014-01-08,23:39:45.196759,9179.472000
1319,2014-01-08,23:39:55.019624,9822.865000
1320,2014-01-08,23:40:04.862808,9843.184000
1321,2014-01-08,23:40:14.071797,9208.989000
1322,2014-01-08,23:40:23.963109,9891.312000
1323,2014-01-08,23:40:33.022141,9059.032000
1324,2014-01-08,23:40:42.322406,9300.265000
1325,2014-01-08,23:40:52.093173,9770.767000
1326,2014-01-08,23:41:01.774542,9681.369000
1327,2014-01-08,23:41:14.882720,13108.178000
1328,2014-01-08,23:41:24.038598,9155.878000
1329,2014-01-08,23:41:33.876037,9837.439000
1330,2014-01-08,23:41:44.254855,10378.818000
1331,2014-01-08,23:41:55.224931,10970.076000
1332,2014-01-08,23:42:04.809723,9584.792000
1333,2014-01-08,23:42:53.216532,48406.809000
1334,2014-01-08,23:43:04.188089,10971.557000
1335,2014-01-08,23:43:13.445811,9257.722000
1336,2014-01-08,23:43:22.753155,9307.344000
1337,2014-01-08,23:43:32.194899,9441.744000
1338,2014-01-08,23:43:41.916476,9721.577000
1339,2014-01-08,23:43:51.738197,9821.721000
1340,2014-01-08,23:44:01.653622,9915.425000
1341,2014-01-08,23:44:11.444390,9790.768000
1342,2014-01-08,23:44:20.905724,9461.334000
1343,2014-01-08,23:44:29.952808,9047.084000
1344,2014-01-08,23:44:39.206137,9253.329000
1345,2014-01-08,23:46:51.827893,132621.756000
1346,2014-01-08,23:47:00.512587,8684.694000
1347,2014-01-08,23:47:09.027455,8514.868000
1348,2014-01-08,23:47:17.757328,8729.873000
1349,2014-01-08,23:47:27.481686,9724.358000
1350,2014-01-08,23:47:36.902421,9420.735000
1351,2014-01-08,23:48:23.967837,47065.416000
1352,2014-01-08,23:48:33.319667,9351.830000
1353,2014-01-08,23:48:43.900732,10581.065000
1354,2014-01-08,23:48:53.567318,9666.586000
1355,2014-01-08,23:49:02.821042,9253.724000
1356,2014-01-08,23:49:14.359505,11538.463000
1357,2014-01-08,23:49:24.126886,9767.381000
1358,2014-01-08,23:49:32.714937,8588.051000
1359,2014-01-08,23:49:41.805411,9090.474000
1360,2014-01-08,23:49:53.409763,11604.352000
1361,2014-01-08,23:50:03.532702,10122.939000
1362,2014-01-08,23:50:12.313894,8781.192000
1363,2014-01-08,23:50:21.010752,8696.858000
1364,2014-01-08,23:50:30.491635,9480.883000
1365,2014-01-08,23:50:40.234009,9742.374000
1366,2014-01-08,23:50:49.321717,9087.708000
1367,2014-01-08,23:50:58.181488,8859.771000
1368,2014-01-08,23:51:07.457345,9275.857000
1369,2014-01-08,23:51:19.089558,11632.213000
1370,2014-01-08,23:51:28.556350,9466.792000
1371,2014-01-08,23:51:37.164716,8608.366000
1372,2014-01-08,23:51:46.110652,8945.936000
1373,2014-01-08,23:51:55.737255,9626.603000
1374,2014-01-08,23:52:39.658805,43921.550000
1375,2014-01-08,23:52:50.595102,10936.297000
1376,2014-01-08,23:53:23.979456,33384.354000
1377,2014-01-08,23:53:34.914762,10935.306000
1378,2014-01-08,23:53:45.351323,10436.561000
1379,2014-01-08,23:53:56.863694,11512.371000
1380,2014-01-08,23:54:07.416100,10552.406000
1381,2014-01-08,23:54:18.040946,10624.846000
1382,2014-01-08,23:54:29.094040,11053.094000
1383,2014-01-08,23:54:40.500353,11406.313000
1384,2014-01-08,23:54:51.887731,11387.378000
1385,2014-01-08,23:55:02.588206,10700.475000
1386,2014-01-08,23:55:13.395581,10807.375000
1387,2014-01-08,23:55:24.183962,10788.381000
1388,2014-01-08,23:55:37.100211,12916.249000
1389,2014-01-08,23:55:46.889900,9789.689000
1390,2014-01-08,23:55:56.559782,9669.882000
1391,2014-01-08,23:56:05.765929,9206.147000
1392,2014-01-08,23:56:15.888547,10122.618000
1393,2014-01-08,23:56:25.331162,9442.615000
1394,2014-01-08,23:56:34.572036,9240.874000
1395,2014-01-08,23:56:43.674614,9102.578000
1396,2014-01-08,23:56:52.993218,9318.604000
1397,2014-01-08,23:57:02.898739,9905.521000
1398,2014-01-08,23:57:12.406353,9507.614000
1399,2014-01-08,23:57:21.683141,9276.788000
1400,2014-01-08,23:57:31.187754,9504.613000
1401,2014-01-08,23:57:40.555344,9367.590000
1402,2014-01-08,23:57:49.886302,9330.958000
1403,2014-01-08,23:57:59.163686,9277.384000
1404,2014-01-08,23:58:09.194594,10030.908000
1405,2014-01-08,23:58:20.329555,11134.961000
1406,2014-01-09,00:00:57.648977,157319.422000
1407,2014-01-09,00:01:06.033720,8384.743000
1408,2014-01-09,00:01:14.648403,8614.683000
1409,2014-01-09,00:01:23.617157,8968.754000
1410,2014-01-09,00:01:33.517043,9899.886000
1411,2014-01-09,00:01:43.186389,9669.346000
1412,2014-01-09,00:02:22.413848,39227.459000
1413,2014-01-09,00:02:32.307234,9893.386000
1414,2014-01-09,00:02:41.527893,9220.659000
1415,2014-01-09,00:02:54.071063,12543.170000
1416,2014-01-09,00:03:04.284938,10213.875000
1417,2014-01-09,00:03:12.897551,8612.613000
1418,2014-01-09,00:03:22.603959,9706.408000
1419,2014-01-09,00:03:32.736552,10132.593000
1420,2014-01-09,00:03:42.822983,10086.431000
1421,2014-01-09,00:03:54.287550,11464.567000
1422,2014-01-09,00:04:03.832996,9545.446000
1423,2014-01-09,00:04:16.416197,12583.201000
1424,2014-01-09,00:04:26.130790,9714.593000
1425,2014-01-09,00:04:35.425505,9294.715000
1426,2014-01-09,00:04:44.265491,8839.986000
1427,2014-01-09,00:04:53.728808,9463.317000
1428,2014-01-09,00:05:03.535849,9807.041000
1429,2014-01-09,00:05:12.777150,9241.301000
1430,2014-01-09,00:05:22.033824,9256.674000
1431,2014-01-09,00:05:32.084287,10050.463000
1432,2014-01-09,00:05:41.462978,9378.691000
1433,2014-01-09,00:05:50.331885,8868.907000
1434,2014-01-09,00:06:00.053449,9721.564000
1435,2014-01-09,00:07:50.131652,110078.203000
1436,2014-01-09,00:09:57.663197,127531.545000
1437,2014-01-09,00:10:08.980458,11317.261000
1438,2014-01-09,00:10:18.197003,9216.545000
1439,2014-01-09,00:10:28.033682,9836.679000
1440,2014-01-09,00:10:38.013240,9979.558000
1441,2014-01-09,00:14:28.475941,230462.701000
1442,2014-01-09,00:14:38.907425,10431.484000
1443,2014-01-09,00:14:48.825034,9917.609000
1444,2014-01-09,00:14:57.598760,8773.726000
1445,2014-01-09,00:15:07.772229,10173.469000
1446,2014-01-09,00:20:13.139425,305367.196000
1447,2014-01-09,00:20:29.636803,16497.378000
1448,2014-01-09,00:20:48.500102,18863.299000
1449,2014-01-09,00:20:57.469876,8969.774000
1450,2014-01-09,00:21:07.231751,9761.875000
1451,2014-01-09,00:21:17.267066,10035.315000
1452,2014-01-09,00:21:26.596091,9329.025000
1453,2014-01-09,00:21:39.225794,12629.703000
1454,2014-01-09,00:21:49.157345,9931.551000
1455,2014-01-09,00:21:59.239176,10081.831000
1456,2014-01-09,00:22:08.007808,8768.632000
1457,2014-01-09,00:22:17.172552,9164.744000
1458,2014-01-09,00:22:27.918741,10746.189000
1459,2014-01-09,00:22:38.649267,10730.526000
1460,2014-01-09,00:22:47.953829,9304.562000
1461,2014-01-09,00:22:56.949476,8995.647000
1462,2014-01-09,00:23:07.715246,10765.770000
1463,2014-01-09,00:23:17.734497,10019.251000
1464,2014-01-09,00:23:24.956659,7222.162000
1465,2014-01-09,00:23:34.193407,9236.748000
1466,2014-01-09,00:24:35.504317,61310.910000
1467,2014-01-09,00:25:26.927029,51422.712000
1468,2014-01-09,00:25:35.202774,8275.745000
1469,2014-01-09,00:25:44.400435,9197.661000
1470,2014-01-09,00:25:56.016680,11616.245000
1471,2014-01-09,00:26:05.067690,9051.010000
1472,2014-01-09,00:26:18.112532,13044.842000
1473,2014-01-09,00:26:27.913050,9800.518000
1474,2014-01-09,00:28:18.248420,110335.370000
1475,2014-01-09,00:28:29.196615,10948.195000
1476,2014-01-09,00:28:42.511738,13315.123000
1477,2014-01-09,00:28:53.015638,10503.900000
1478,2014-01-09,00:29:04.825739,11810.101000
1479,2014-01-09,00:29:14.768910,9943.171000
1480,2014-01-09,00:29:25.451526,10682.616000
1481,2014-01-09,00:29:36.746321,11294.795000
1482,2014-01-09,00:29:48.794447,12048.126000
1483,2014-01-09,00:29:58.645632,9851.185000
1484,2014-01-09,00:30:08.846172,10200.540000
1485,2014-01-09,00:30:28.895195,20049.023000
1486,2014-01-09,00:30:40.472800,11577.605000
1487,2014-01-09,00:30:51.732009,11259.209000
1488,2014-01-09,00:31:03.406504,11674.495000
1489,2014-01-09,00:31:15.988532,12582.028000
1490,2014-01-09,00:31:24.851543,8863.011000
1491,2014-01-09,00:31:36.012695,11161.152000
1492,2014-01-09,00:31:46.341267,10328.572000
1493,2014-01-09,00:31:56.580004,10238.737000
1494,2014-01-09,00:32:06.712357,10132.353000
1495,2014-01-09,00:32:16.752685,10040.328000
1496,2014-01-09,00:32:25.657377,8904.692000
1497,2014-01-09,00:32:35.092450,9435.073000
1498,2014-01-09,00:32:46.021405,10928.955000
1499,2014-01-09,00:32:56.193091,10171.686000
1500,2014-01-09,00:33:06.167553,9974.462000
1501,2014-01-09,00:33:18.993754,12826.201000
1502,2014-01-09,00:33:28.230444,9236.690000
1503,2014-01-09,00:33:37.575962,9345.518000
1504,2014-01-09,00:33:47.532025,9956.063000
1505,2014-01-09,00:33:57.331438,9799.413000
1506,2014-01-09,00:34:06.450859,9119.421000
1507,2014-01-09,00:34:15.382625,8931.766000
1508,2014-01-09,00:34:24.839239,9456.614000
1509,2014-01-09,00:34:34.908736,10069.497000
1510,2014-01-09,00:34:43.976792,9068.056000
1511,2014-01-09,00:34:53.977012,10000.220000
1512,2014-01-09,00:35:03.999521,10022.509000
1513,2014-01-09,00:35:13.659142,9659.621000
1514,2014-01-09,00:35:22.231036,8571.894000
1515,2014-01-09,00:35:31.310538,9079.502000
1516,2014-01-09,00:35:41.133556,9823.018000
1517,2014-01-09,00:35:50.838924,9705.368000
1518,2014-01-09,00:36:44.875108,54036.184000
1519,2014-01-09,00:36:54.269600,9394.492000
1520,2014-01-09,00:37:10.367236,16097.636000
1521,2014-01-09,00:38:57.561852,107194.616000
1522,2014-01-09,00:39:06.509545,8947.693000
1523,2014-01-09,00:39:17.010008,10500.463000
1524,2014-01-09,00:39:27.020458,10010.450000
1525,2014-01-09,00:39:36.443190,9422.732000
1526,2014-01-09,00:39:45.298021,8854.831000
1527,2014-01-09,18:10:32.073649,34648.962000
1528,2014-01-09,18:22:41.142601,69044.765000
1529,2014-01-09,18:22:50.184331,9041.730000
1530,2014-01-09,18:22:59.368954,9184.623000
1531,2014-01-09,19:41:41.578461,9234.631000
1532,2014-01-09,19:41:51.251390,9672.929000
1533,2014-01-09,19:42:01.162618,9911.228000
1534,2014-01-09,19:42:10.212256,9049.638000
1535,2014-01-09,19:42:19.984899,9772.643000
1536,2014-01-09,19:43:13.997120,54012.221000
1537,2014-01-09,19:43:25.121513,11124.393000
1538,2014-01-09,19:43:36.925813,11804.300000
1539,2014-01-09,19:43:48.477200,11551.387000
1540,2014-01-09,19:43:58.645770,10168.570000
1541,2014-01-09,19:44:08.845181,10199.411000
1542,2014-01-09,19:44:18.899186,10054.005000
1543,2014-01-09,19:44:30.326104,11426.918000
1544,2014-01-09,19:44:39.964660,9638.556000
1545,2014-01-09,19:44:54.228610,14263.950000
1546,2014-01-09,19:45:15.779895,21551.285000
1547,2014-01-09,19:45:26.672970,10893.075000
1548,2014-01-09,19:45:38.639111,11966.141000
1549,2014-01-09,19:45:49.505776,10866.665000
1550,2014-01-09,19:46:22.798722,33292.946000
1551,2014-01-09,19:46:31.709712,8910.990000
1552,2014-01-09,19:46:40.879144,9169.432000
1553,2014-01-09,19:46:51.743666,10864.522000
1554,2014-01-09,19:47:01.778223,10034.557000
1555,2014-01-09,19:47:10.739788,8961.565000
1556,2014-01-09,19:47:21.648142,10908.354000
1557,2014-01-09,19:47:32.165195,10517.053000
1558,2014-01-09,19:47:40.937382,8772.187000
1559,2014-01-09,19:47:50.532080,9594.698000
1560,2014-01-09,19:47:59.385796,8853.716000
1561,2014-01-09,19:48:09.328443,9942.647000
1562,2014-01-09,19:48:19.078040,9749.597000
1563,2014-01-09,19:48:28.275640,9197.600000
1564,2014-01-09,19:48:37.070261,8794.621000
1565,2014-01-09,19:48:48.314042,11243.781000
1566,2014-01-09,19:48:59.747058,11433.016000
1567,2014-01-09,19:56:09.022829,429275.771000
1568,2014-01-09,19:56:18.168403,9145.574000
1569,2014-01-09,19:56:27.311145,9142.742000
1570,2014-01-09,19:56:40.340687,13029.542000
1571,2014-01-09,19:56:49.949859,9609.172000
1572,2014-01-09,19:56:59.747473,9797.614000
1573,2014-01-09,19:57:08.376173,8628.700000
1574,2014-01-09,19:57:21.744335,13368.162000
1575,2014-01-09,19:57:34.648349,12904.014000
1576,2014-01-09,19:58:29.206454,54558.105000
1577,2014-01-09,19:58:37.800187,8593.733000
1578,2014-01-09,19:58:47.354153,9553.966000
1579,2014-01-09,19:58:56.973469,9619.316000
1580,2014-01-09,20:02:55.086981,238113.512000
1581,2014-01-09,20:03:06.086965,10999.984000
1582,2014-01-09,20:03:15.575997,9489.032000
1583,2014-01-09,20:03:24.895188,9319.191000
1584,2014-01-09,20:03:34.244309,9349.121000
1585,2014-01-09,20:03:43.479296,9234.987000
1586,2014-01-09,20:03:53.912405,10433.109000
1587,2014-01-09,20:04:02.800111,8887.706000
1588,2014-01-09,20:04:12.155702,9355.591000
1589,2014-01-09,20:04:58.905178,46749.476000
1590,2014-01-09,20:05:10.838272,11933.094000
1591,2014-01-09,20:05:20.962222,10123.950000
1592,2014-01-09,20:05:32.459308,11497.086000
1593,2014-01-09,20:05:54.283929,21824.621000
1594,2014-01-09,20:06:19.829273,25545.344000
1595,2014-01-09,20:06:30.305210,10475.937000
1596,2014-01-09,20:06:40.158262,9853.052000
1597,2014-01-09,20:06:52.062582,11904.320000
1598,2014-01-09,20:07:01.447242,9384.660000
1599,2014-01-09,20:07:14.193721,12746.479000
1600,2014-01-09,20:07:26.000579,11806.858000
1601,2014-01-09,20:07:36.093871,10093.292000
1602,2014-01-09,20:07:56.583116,20489.245000
1603,2014-01-09,20:08:08.341421,11758.305000
1604,2014-01-09,20:08:20.135999,11794.578000
1605,2014-01-09,20:08:33.590453,13454.454000
1606,2014-01-09,20:08:44.789254,11198.801000
1607,2014-01-09,20:08:56.270815,11481.561000
1608,2014-01-09,20:09:06.223123,9952.308000
1609,2014-01-09,20:09:16.726914,10503.791000
1610,2014-01-09,20:09:34.555964,17829.050000
1611,2014-01-09,20:09:46.226275,11670.311000
1612,2014-01-09,20:09:58.067566,11841.291000
1613,2014-01-09,20:10:07.878175,9810.609000
1614,2014-01-09,20:10:16.632807,8754.632000
1615,2014-01-09,20:10:26.349493,9716.686000
1616,2014-01-09,20:10:35.501480,9151.987000
1617,2014-01-09,20:10:45.617650,10116.170000
1618,2014-01-09,20:10:56.780070,11162.420000
1619,2014-01-09,20:11:05.946630,9166.560000
1620,2014-01-09,20:11:15.240342,9293.712000
1621,2014-01-09,20:11:26.854026,11613.684000
1622,2014-01-09,20:11:38.501016,11646.990000
1623,2014-01-09,20:11:47.749541,9248.525000
1624,2014-01-09,20:11:56.629281,8879.740000
1625,2014-01-09,20:12:05.535048,8905.767000
1626,2014-01-09,20:12:14.817715,9282.667000
1627,2014-01-09,20:12:24.507290,9689.575000
1628,2014-01-09,20:12:34.434032,9926.742000
1629,2014-01-09,20:12:42.903581,8469.549000
1630,2014-01-09,20:12:51.753335,8849.754000
1631,2014-01-09,20:13:00.652073,8898.738000
1632,2014-01-09,20:13:10.744568,10092.495000
1633,2014-01-09,20:13:20.608194,9863.626000
1634,2014-01-09,20:14:07.454086,46845.892000
1635,2014-01-09,20:14:18.900719,11446.633000
1636,2014-01-09,20:14:29.373249,10472.530000
1637,2014-01-09,20:14:41.254464,11881.215000
1638,2014-01-09,20:14:50.810476,9556.012000
1639,2014-01-09,20:15:00.018667,9208.191000
1640,2014-01-09,20:15:10.569271,10550.604000
1641,2014-01-09,20:15:20.531748,9962.477000
1642,2014-01-09,20:15:29.165634,8633.886000
1643,2014-01-09,20:15:38.109210,8943.576000
1644,2014-01-09,20:15:47.720854,9611.644000
1645,2014-01-09,20:15:58.662269,10941.415000
1646,2014-01-09,20:16:08.129882,9467.613000
1647,2014-01-09,20:16:17.097713,8967.831000
1648,2014-01-09,20:16:26.268227,9170.514000
1649,2014-01-09,20:16:35.884906,9616.679000
1650,2014-01-09,20:16:49.643849,13758.943000
1651,2014-01-09,20:16:59.086437,9442.588000
1652,2014-01-09,20:17:07.785309,8698.872000
1653,2014-01-09,20:17:16.716885,8931.576000
1654,2014-01-09,20:17:26.606395,9889.510000
1655,2014-01-09,20:18:07.307534,40701.139000
1656,2014-01-09,20:18:22.708783,15401.249000
1657,2014-01-09,20:18:34.633612,11924.829000
1658,2014-01-09,20:18:45.642065,11008.453000
1659,2014-01-09,20:18:57.474397,11832.332000
